age_bracket,education_level,income_bracket,gender,geographic_region,urban_rural,industry_sector,job_type,ai_familiarity_score,ai_use_frequency,has_used_ai_on_job,sentiment_toward_ai,perceived_benefit,perceived_risk,adoption_intent,expected_job_impact,concerns,use_cases
45-54,Bachelor's,50-100k,female,West,suburban,Manufacturing,Manager,5,never,FALSE,0.32613063750824767,2.670181826046654,4.5828658212737805,5,positive,accuracy,automation
35-44,High School or less,50-100k,male,Midwest,urban,Manufacturing,Individual Contributor,3,never,FALSE,-2.039581041,1.0421150733720597,3.6448290778568735,3,neutral,privacy,agents
65+,Master's,50-100k,male,West,suburban,Healthcare,Individual Contributor,2,never,TRUE,-2.170991163,2.928095703025018,4.948670076262045,1,negative,privacy,automation
45-54,High School or less,200k+,male,West,urban,Other,Individual Contributor,7,never,FALSE,1.8303745441992045,4.105646274,2.289931511340259,4,positive,transparency,analytics
55-64,Master's,25-50k,male,South,urban,Retail,Manager,6,never,TRUE,0.4395001456197027,1.3715062893109728,3.499752042232248,4,neutral,privacy,content_generation
18-24,Some college / Associate,25-50k,female,West,suburban,Manufacturing,Individual Contributor,3,monthly,FALSE,0.736866874,2.6006177297019746,5.358891941936468,3,positive,job_loss|accuracy,customer_service|content_generation
25-34,Bachelor's,<25k,female,Midwest,suburban,Manufacturing,Individual Contributor,5,never,FALSE,-0.716709199,4.762557149824042,5.812094205307811,4,neutral,transparency,analytics
35-44,Bachelor's,50-100k,male,South,suburban,Services,Individual Contributor,5,never,FALSE,0.1566013214496495,2.868642001578811,4.956498635772576,2,positive,job_loss,augmentation|content_generation
45-54,High School or less,25-50k,nonbinary,South,urban,Other,Manager,8,never,FALSE,0.6960657544141314,3.506361486196931,4.889762308177765,3,neutral,accuracy,customer_service
18-24,High School or less,50-100k,male,South,urban,Other,Executive,4,never,TRUE,1.556469025922221,2.245968348,2.9550592020273134,3,positive,safety,augmentation
45-54,Bachelor's,50-100k,female,Northeast,urban,Services,Individual Contributor,4,monthly,TRUE,-0.429560988,1.8048835378845032,3.661366217744422,3,negative,transparency,augmentation
25-34,Master's,50-100k,female,Northeast,rural,Other,Clerical/Support,6,rarely,FALSE,2.7134018382771448,4.644890982389696,3.7196669833674445,4,negative,bias,augmentation
45-54,Bachelor's,<25k,male,South,urban,Healthcare,Individual Contributor,6,monthly,TRUE,3.292188682293095,4.610810484643439,4.904443394647828,2,positive,transparency,augmentation
35-44,Some college / Associate,25-50k,male,Northeast,rural,Other,Individual Contributor,5,never,FALSE,-0.644392755,1,2.849821491080526,2,neutral,safety,automation|hiring|agents
35-44,Some college / Associate,50-100k,female,Midwest,rural,Other,Individual Contributor,2,never,FALSE,-0.905312614,1.5566482194323776,3.107585551171423,1,neutral,job_loss|privacy|safety,analytics
18-24,Some college / Associate,100-200k,female,Northeast,suburban,Other,Manager,8,weekly,TRUE,2.039650087,4.734841102215892,3.5090612597715394,5,neutral,safety,automation|customer_service
25-34,Bachelor's,25-50k,male,Midwest,urban,Other,Individual Contributor,7,rarely,TRUE,1.3805849583970822,3.7767986915985126,3.251357211621486,3,positive,transparency,augmentation
65+,Bachelor's,50-100k,female,Northeast,suburban,Services,Skilled Trade,9,daily,TRUE,1.9751564212979598,5.317291868320245,3.073196959221534,3,neutral,job_loss,analytics
35-44,Bachelor's,50-100k,male,South,rural,Retail,Individual Contributor,6,never,FALSE,1.6698194004678664,5.362429916873407,2.8581453857806984,1,positive,safety,automation|augmentation
35-44,High School or less,50-100k,female,South,suburban,Healthcare,Individual Contributor,1,never,FALSE,-1.127888616,2.513395521,4.770715830431441,2,negative,accuracy,hiring
65+,High School or less,50-100k,female,South,urban,Education,Individual Contributor,8,never,FALSE,2.2515247098058944,5.172419789942349,3.279182727608425,3,positive,safety,augmentation
18-24,Bachelor's,<25k,male,West,urban,Healthcare,Executive,7,never,FALSE,1.9449564865518532,2.925691490881757,5.720239994660481,3,neutral,job_loss|transparency,augmentation|analytics
35-44,Some college / Associate,50-100k,male,South,urban,Healthcare,Individual Contributor,6,never,FALSE,2.2414595652983786,4.107986260227387,3.8795553982330233,4,negative,job_loss|transparency,automation|augmentation
25-34,Master's,<25k,female,Northeast,urban,Retail,Individual Contributor,0,never,FALSE,-0.525600307,4.090127697344702,4.868700931210655,1,positive,privacy,automation
55-64,Bachelor's,25-50k,female,Midwest,urban,Technology,Manager,4,never,TRUE,1.5145682608739273,1,5.0227135533091865,3,positive,accuracy,analytics
45-54,Bachelor's,100-200k,female,Northeast,suburban,Government,Individual Contributor,6,rarely,FALSE,1.1254756967401194,3.9408577556702267,2.9050351203124865,3,negative,accuracy|regulation,analytics
35-44,High School or less,100-200k,female,West,urban,Education,Individual Contributor,3,daily,FALSE,0.15652032902317425,1.0867845549256854,4.942754316845777,4,negative,transparency,automation
18-24,High School or less,<25k,female,South,suburban,Services,Individual Contributor,2,never,FALSE,-0.841795276,1.3991011617521978,4.593133771901476,2,positive,privacy,analytics
45-54,Bachelor's,<25k,male,South,suburban,Finance,Individual Contributor,6,never,FALSE,0.9437320002527293,3.862685243024916,3.492061071304266,3,positive,bias,hiring
45-54,Master's,50-100k,male,South,suburban,Government,Individual Contributor,6,never,FALSE,0.9046627462158692,3.525387504624515,5.291980260632991,3,positive,job_loss,content_generation
35-44,Master's,<25k,female,South,urban,Other,Individual Contributor,7,never,FALSE,0.6938751547833657,3.282989885442595,5.2150623937157174,4,neutral,ethics,content_generation
25-34,Some college / Associate,100-200k,female,Midwest,urban,Finance,Manager,7,never,FALSE,1.5395938983966322,3.664988146292891,4.160992603502202,3,positive,privacy|transparency,automation|content_generation
35-44,Bachelor's,25-50k,female,West,rural,Other,Manager,6,never,TRUE,-1.223883281,2.1373011348691096,5.758641379668331,5,negative,transparency,analytics
25-34,Doctorate/Prof,25-50k,male,West,suburban,Healthcare,Individual Contributor,4,never,FALSE,-1.505145932,1.709520265467633,3.367273901848953,3,neutral,job_loss,automation
45-54,Some college / Associate,50-100k,male,Midwest,suburban,Services,Individual Contributor,7,never,FALSE,2.119268772559689,2.9223611812317705,3.5149457003137425,3,neutral,privacy,analytics
35-44,Bachelor's,100-200k,female,Midwest,suburban,Services,Manager,8,never,FALSE,0.6089385057206184,4.639824572710447,3.354899679386716,3,neutral,regulation,agents
45-54,Bachelor's,25-50k,female,Northeast,urban,Retail,Manager,10,never,FALSE,0.20822285439483856,1.680923724019578,3.8070213494966163,5,positive,job_loss,analytics
18-24,Some college / Associate,<25k,female,Midwest,rural,Technology,Individual Contributor,8,never,FALSE,0.21995546977610014,2.7590572667311246,4.407382372231396,2,positive,transparency,analytics
45-54,Some college / Associate,50-100k,male,Northeast,urban,Healthcare,Individual Contributor,1,weekly,FALSE,-0.692810525,1.6033372129455459,2.9326221509351553,2,neutral,privacy|transparency,automation
55-64,Bachelor's,200k+,male,South,urban,Finance,Manager,5,never,TRUE,1.7584127759914745,3.7594093805054065,4.036402669520147,3,neutral,safety,hiring
45-54,Some college / Associate,50-100k,female,West,suburban,Finance,Executive,8,monthly,FALSE,1.6233650974330702,5.841420367884202,2.9443314700146193,6,positive,safety,augmentation|analytics
25-34,High School or less,50-100k,female,Midwest,suburban,Education,Individual Contributor,6,daily,FALSE,-1.270517602,3.427607172860789,1.7607762993537626,3,positive,transparency,content_generation
55-64,Master's,200k+,female,West,rural,Manufacturing,Individual Contributor,3,never,TRUE,1.8669996529607604,2.802136653231195,3.2865186360766185,2,positive,privacy|bias|safety,augmentation|agents
18-24,High School or less,<25k,male,Northeast,suburban,Technology,Manager,7,never,TRUE,1.0079809753706561,3.4213524447606445,3.271520179733794,2,neutral,ethics,augmentation
18-24,Bachelor's,100-200k,female,West,urban,Services,Individual Contributor,10,rarely,FALSE,1.6459938914849308,4.4013436160078365,3.044310956502624,5,negative,accuracy,customer_service|agents|content_generation
55-64,Some college / Associate,50-100k,female,West,urban,Healthcare,Individual Contributor,5,never,FALSE,0.017548884,2.0607326733723705,3.305254999626529,3,neutral,job_loss,augmentation
55-64,Doctorate/Prof,100-200k,female,Midwest,urban,Technology,Individual Contributor,5,never,FALSE,0.3317420125484528,3.801403835552079,5.216078232816018,2,neutral,privacy,analytics
55-64,High School or less,50-100k,male,Northeast,suburban,Manufacturing,Manager,7,never,TRUE,2.8253315245285795,4.141896628402122,3.1634902681275916,4,positive,safety,augmentation|content_generation
25-34,Bachelor's,25-50k,female,South,urban,Other,Individual Contributor,5,never,FALSE,1.098280279864206,1.5624561002128627,1.383435783566731,3,negative,job_loss,automation
45-54,Some college / Associate,25-50k,male,Northeast,urban,Services,Individual Contributor,9,never,FALSE,0.3308915700022188,2.986547107,4.4074229169950785,3,neutral,privacy|bias|accuracy|regulation,analytics
25-34,Doctorate/Prof,<25k,male,South,rural,Healthcare,Individual Contributor,8,rarely,FALSE,2.195523638922291,5.037967308675764,3.7073186799212916,3,neutral,ethics,automation
45-54,Some college / Associate,200k+,male,Midwest,suburban,Technology,Manager,6,never,FALSE,0.8917441001690742,4.516719771070875,5.351158317882073,4,positive,ethics,agents
25-34,High School or less,50-100k,male,Northeast,rural,Services,Manager,3,rarely,FALSE,2.5505129667808846,2.148302325919087,3.574554276779393,4,positive,accuracy,automation|analytics
25-34,Master's,<25k,male,West,rural,Manufacturing,Clerical/Support,1,never,FALSE,-0.960451498,1.3547216099622394,4.332126958879768,1,negative,accuracy,augmentation
45-54,Some college / Associate,50-100k,female,Midwest,urban,Services,Manager,6,never,FALSE,1.6904299374910652,3.7987012392713257,3.640763735202218,3,neutral,job_loss,automation
25-34,Some college / Associate,200k+,female,South,suburban,Technology,Individual Contributor,7,never,FALSE,1.8461408029975082,3.164365545748995,4.436480515907586,5,negative,bias,analytics
35-44,Bachelor's,100-200k,female,Midwest,suburban,Manufacturing,Skilled Trade,2,never,FALSE,-1.421195195,1.8857707924286815,5.210323596657425,2,positive,ethics,content_generation
35-44,High School or less,100-200k,male,Northeast,urban,Services,Manager,3,never,FALSE,-0.487174077,3.3128632637959354,5.009990555224926,3,negative,accuracy|transparency,automation
35-44,Some college / Associate,<25k,male,South,urban,Manufacturing,Individual Contributor,10,never,TRUE,1.8098860587524221,3.6649131313587042,5.193010169952158,5,negative,job_loss|privacy|accuracy|transparency,customer_service|content_generation
45-54,Some college / Associate,<25k,male,Midwest,urban,Services,Individual Contributor,3,daily,FALSE,-0.898414956,1.5827715761464467,4.1529224414794825,2,positive,privacy,augmentation
35-44,Master's,50-100k,female,Midwest,urban,Healthcare,Individual Contributor,6,never,FALSE,-0.165870954,2.579392440070609,3.7774418394584446,3,negative,regulation,agents
18-24,Some college / Associate,25-50k,male,Midwest,urban,Other,Individual Contributor,4,never,FALSE,0.25730015071749524,2.4843348187988625,2.719623429715658,3,neutral,ethics,analytics
35-44,Bachelor's,100-200k,female,South,urban,Manufacturing,Manager,5,never,TRUE,2.428839122183346,3.333448589253056,3.7829164694150013,1,neutral,job_loss,automation
45-54,High School or less,25-50k,male,South,rural,Other,Clerical/Support,5,never,FALSE,1.6484318715672797,3.0976555276305597,3.150490955115329,2,neutral,accuracy|safety,automation|augmentation|analytics
45-54,Some college / Associate,25-50k,female,West,suburban,Manufacturing,Individual Contributor,0,never,FALSE,-1.488893066,1.8365959936276437,3.8560717943132614,1,neutral,regulation,augmentation
55-64,High School or less,25-50k,male,South,suburban,Services,Individual Contributor,8,never,FALSE,2.221463716200607,4.599200609484715,3.5431730222366733,3,negative,job_loss,analytics|content_generation
35-44,Some college / Associate,50-100k,female,West,suburban,Manufacturing,Individual Contributor,6,daily,FALSE,2.2604655377970353,2.2326189644584886,4.7007969043123055,4,positive,privacy|accuracy,automation|augmentation
35-44,High School or less,50-100k,female,South,urban,Services,Manager,5,monthly,FALSE,0.13630848115043737,4.466125161537251,5.095477133567427,2,neutral,bias,customer_service
18-24,Master's,50-100k,female,South,urban,Other,Individual Contributor,5,never,FALSE,0.9291403496493114,3.8464119337817086,4.283385105,2,neutral,accuracy|transparency,automation
25-34,Bachelor's,50-100k,male,South,rural,Healthcare,Manager,5,never,FALSE,0.7864057907792132,3.495957861803161,5.171085041451368,3,neutral,accuracy|regulation,augmentation|customer_service
18-24,Bachelor's,100-200k,male,Midwest,suburban,Education,Individual Contributor,9,never,FALSE,-0.65969083,4.3686209953864115,2.1142360910337343,5,neutral,accuracy,customer_service
55-64,High School or less,100-200k,female,Midwest,suburban,Government,Individual Contributor,6,never,FALSE,-0.118185619,3.002244088975694,2.7904154958162346,2,positive,regulation,agents
45-54,Bachelor's,<25k,female,South,suburban,Manufacturing,Manager,7,never,FALSE,0.535471742,2.834248081113724,4.194137065241767,4,positive,accuracy,analytics
35-44,Master's,<25k,female,West,rural,Healthcare,Individual Contributor,7,rarely,FALSE,2.069532357139728,3.099442141,4.288230667995341,4,neutral,accuracy|ethics,hiring
45-54,Doctorate/Prof,50-100k,female,West,suburban,Services,Clerical/Support,7,never,TRUE,1.997333242426722,3.263618367505026,4.242584542812401,5,negative,safety,analytics
45-54,High School or less,25-50k,female,Midwest,urban,Finance,Individual Contributor,6,never,FALSE,1.6096487844279628,5.051702977534234,3.850734343704199,4,positive,job_loss,augmentation
25-34,Bachelor's,25-50k,female,Midwest,urban,Healthcare,Executive,3,never,TRUE,0.5530456445910048,3.828159344737424,4.088122550234192,3,negative,transparency,customer_service|agents
25-34,Master's,25-50k,female,South,urban,Other,Individual Contributor,5,never,FALSE,0.30845595187711794,2.5965351797939444,4.797157866592856,3,positive,transparency|ethics,augmentation
25-34,Bachelor's,25-50k,female,South,urban,Finance,Clerical/Support,3,rarely,TRUE,1.565224624427489,3.6903509149501863,3.47555855,3,neutral,job_loss|safety|transparency|ethics,analytics|agents
18-24,High School or less,<25k,female,South,urban,Services,Manager,5,never,FALSE,-1.343649574,5.177882214523887,4.036016006657481,3,negative,privacy,analytics|agents
45-54,Some college / Associate,25-50k,male,West,urban,Technology,Individual Contributor,3,never,TRUE,-1.1248303,1.8650430017080168,4.168805842005264,3,positive,privacy,customer_service|analytics
25-34,Master's,<25k,male,South,suburban,Other,Individual Contributor,6,daily,TRUE,1.5692473945528072,4.007610135482961,1.9512118755473107,4,positive,accuracy,augmentation
45-54,Some college / Associate,25-50k,female,South,urban,Education,Individual Contributor,7,daily,FALSE,-0.3984186,2.6181156068635283,4.466510467788112,2,negative,job_loss,automation
25-34,Bachelor's,25-50k,female,Midwest,urban,Manufacturing,Manager,6,never,FALSE,3.180609967153765,4.315834190351364,5.875754146,4,neutral,privacy,content_generation
35-44,High School or less,50-100k,female,West,rural,Finance,Executive,4,never,FALSE,1.041350214,2.495406148485662,3.1325694041108747,4,positive,regulation,augmentation
